时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,Roll,Pitch,Yaw,MagDisturb,Temp
19:25:29.282,19:25:29.282,8315.501,0x82,0x00,True,0.81,-3.03,-38.99,0,39.43
19:25:39.282,19:25:39.282,8325.501,0x82,0x00,True,0.83,-3.02,-38.99,0,39.5
19:25:49.272,19:25:49.272,8335.491,0x82,0x00,True,0.84,-3.06,-38.99,0,39.37
19:25:59.273,19:25:59.273,8345.492,0x82,0x00,True,0.78,-3.03,-38.99,0,39.42
19:26:09.273,19:26:09.273,8355.492,0x82,0x00,True,0.81,-3.03,-38.99,0,39.42
19:26:19.263,19:26:19.263,8365.482,0x82,0x00,True,0.81,-3.11,-38.99,0,39.4
19:26:29.263,19:26:29.263,8375.482,0x82,0x00,True,0.8,-3.03,-38.99,0,39.4
19:26:39.262,19:26:39.262,8385.481,0x82,0x00,True,0.82,-3.02,-38.99,0,39.34
19:26:49.252,19:26:49.252,8395.471,0x82,0x00,True,0.85,-3.03,-38.99,0,39.37
19:26:59.252,19:26:59.252,8405.471,0x82,0x00,True,0.79,-3.03,-38.99,0,39.28
19:27:09.242,19:27:09.242,8415.461,0x82,0x00,True,0.78,-3.02,-38.99,0,39.35
19:27:19.242,19:27:19.242,8425.461,0x82,0x00,True,0.83,-3.05,-38.99,0,39.36
19:27:29.242,19:27:29.242,8435.461,0x82,0x00,True,0.81,-3.04,-38.99,0,39.29
19:27:39.233,19:27:39.233,8445.452,0x82,0x00,True,0.8,-3.07,-38.99,0,39.26
19:27:49.233,19:27:49.233,8455.452,0x82,0x00,True,0.84,-3.02,-38.99,0,39.19
19:27:59.233,19:27:59.233,8465.452,0x82,0x00,True,0.79,-3.07,-38.99,0,39.33
19:28:09.233,19:28:09.233,8475.452,0x82,0x00,True,0.79,-2.96,-38.99,0,39.17
19:28:19.222,19:28:19.222,8485.441,0x82,0x00,True,0.84,-3.04,-38.99,0,39.22
19:28:29.217,19:28:29.217,8495.436,0x82,0x00,True,0.84,-3.01,-38.99,0,39.21
19:28:39.228,19:28:39.228,8505.447,0x82,0x00,True,0.79,-3.11,-38.99,0,39.25
19:28:49.203,19:28:49.203,8515.422,0x82,0x00,True,0.81,-3.09,-38.99,0,39.19
19:28:59.202,19:28:59.202,8525.421,0x82,0x00,True,0.79,-3.03,-38.99,0,39.13
19:29:09.193,19:29:09.193,8535.412,0x82,0x00,True,0.84,-3.02,-38.99,0,39.16
19:29:19.193,19:29:19.193,8545.412,0x82,0x00,True,0.8,-3.04,-38.99,0,39.1
19:29:29.182,19:29:29.182,8555.401,0x82,0x00,True,0.83,-3.01,-38.99,0,39.19
19:29:39.182,19:29:39.182,8565.401,0x82,0x00,True,0.79,-3.06,-38.99,0,39.2
19:29:49.172,19:29:49.172,8575.391,0x82,0x00,True,0.82,-3.05,-38.99,0,39.13
19:29:59.172,19:29:59.172,8585.391,0x82,0x00,True,0.81,-2.99,-38.99,0,39.08
19:30:09.162,19:30:09.162,8595.381,0x82,0x00,True,0.82,-3.02,-38.99,0,39.06
19:30:19.162,19:30:19.162,8605.381,0x82,0x00,True,0.79,-3.05,-38.99,0,38.99
19:30:29.153,19:30:29.153,8615.372,0x82,0x00,True,0.82,-2.99,-38.99,0,39.07
19:30:39.153,19:30:39.153,8625.372,0x82,0x00,True,0.78,-3.07,-38.99,0,39.0
19:30:49.153,19:30:49.153,8635.372,0x82,0x00,True,0.82,-3.03,-38.99,0,38.97
19:30:59.143,19:30:59.143,8645.362,0x82,0x00,True,0.83,-3.05,-38.99,0,38.93
19:31:09.137,19:31:09.137,8655.356,0x82,0x00,True,0.82,-3.01,-38.99,0,38.94
19:31:19.137,19:31:19.137,8665.356,0x82,0x00,True,0.8,-3.06,-38.99,0,38.94
19:31:29.122,19:31:29.122,8675.341,0x82,0x00,True,0.76,-2.99,-38.99,0,38.99
19:31:39.122,19:31:39.122,8685.341,0x82,0x00,True,0.85,-2.95,-38.99,0,38.95
19:31:49.112,19:31:49.112,8695.331,0x82,0x00,True,0.8,-3.06,-38.99,0,38.93
19:31:59.113,19:31:59.113,8705.332,0x82,0x00,True,0.78,-3.06,-38.99,0,38.9
19:32:09.102,19:32:09.102,8715.321,0x82,0x00,True,0.84,-3.05,-38.99,0,38.82
19:32:19.102,19:32:19.102,8725.321,0x82,0x00,True,0.77,-3.01,-38.99,0,38.79
19:32:29.092,19:32:29.092,8735.311,0x82,0x00,True,0.82,-3.11,-38.99,0,38.83
19:32:39.092,19:32:39.092,8745.311,0x82,0x00,True,0.75,-3.03,-38.99,0,38.75
19:32:49.082,19:32:49.082,8755.301,0x82,0x00,True,0.76,-3.11,-38.99,0,38.82
19:32:59.093,19:32:59.093,8765.312,0x82,0x00,True,0.78,-3.02,-38.99,0,38.81
19:33:09.072,19:33:09.072,8775.291,0x82,0x00,True,0.78,-3.02,-38.99,0,38.76
19:33:19.072,19:33:19.072,8785.291,0x82,0x00,True,0.83,-3.01,-38.99,0,38.82
19:33:29.063,19:33:29.063,8795.282,0x82,0x00,True,0.74,-3.11,-38.99,0,38.88
19:33:39.068,19:33:39.068,8805.287,0x82,0x00,True,0.82,-3.1,-38.99,0,38.9
19:33:49.057,19:33:49.057,8815.276,0x82,0x00,True,0.77,-3.03,-38.99,0,38.85
19:33:59.042,19:33:59.042,8825.261,0x82,0x00,True,0.86,-3.01,-38.99,0,38.86
19:34:09.042,19:34:09.042,8835.261,0x82,0x00,True,0.77,-3.06,-38.99,0,38.76
19:34:19.057,19:34:19.057,8845.276,0x82,0x00,True,0.76,-3.05,-38.99,0,38.88
19:34:29.032,19:34:29.032,8855.251,0x82,0x00,True,0.79,-2.96,-38.99,0,38.85
19:34:39.022,19:34:39.022,8865.241,0x82,0x00,True,0.8,-3.04,-38.99,0,38.84
19:34:49.012,19:34:49.012,8875.231,0x82,0x00,True,0.81,-3.06,-38.99,0,38.82
19:34:59.012,19:34:59.012,8885.231,0x82,0x00,True,0.79,-3.16,-38.99,0,38.85
19:35:09.002,19:35:09.002,8895.221,0x82,0x00,True,0.86,-3.12,-38.99,0,38.79
19:35:19.002,19:35:19.002,8905.221,0x82,0x00,True,0.79,-3.09,-38.99,0,38.79
19:35:28.993,19:35:28.993,8915.212,0x82,0x00,True,0.73,-3.3,-38.99,0,38.76
19:35:38.992,19:35:38.992,8925.211,0x82,0x00,True,0.8,-3.1,-38.99,0,38.82
19:35:48.992,19:35:48.992,8935.211,0x82,0x00,True,0.8,-3.1,-38.99,0,38.74
19:35:59.012,19:35:59.012,8945.231,0x82,0x00,True,0.83,-3.12,-38.99,0,38.73
19:36:08.978,19:36:08.978,8955.197,0x82,0x00,True,0.78,-3.25,-38.99,0,38.74
19:36:18.978,19:36:18.978,8965.197,0x82,0x00,True,0.76,-3.2,-38.99,0,38.76
19:36:28.962,19:36:28.962,8975.181,0x82,0x00,True,0.83,-3.14,-38.99,0,38.73
19:36:38.962,19:36:38.962,8985.181,0x82,0x00,True,0.85,-3.14,-38.99,0,38.63
19:36:48.952,19:36:48.952,8995.171,0x82,0x00,True,0.81,-3.2,-38.99,0,38.63
19:36:58.943,19:36:58.943,9005.162,0x82,0x00,True,0.74,-3.26,-38.99,0,38.65
19:37:08.943,19:37:08.943,9015.162,0x82,0x00,True,0.81,-3.2,-38.99,0,38.62
19:37:18.932,19:37:18.932,9025.151,0x82,0x00,True,0.78,-3.21,-38.99,0,38.47
19:37:28.933,19:37:28.933,9035.152,0x82,0x00,True,0.79,-3.12,-38.99,0,38.46
19:37:38.922,19:37:38.922,9045.141,0x82,0x00,True,0.83,-3.16,-38.99,0,38.43
19:37:48.922,19:37:48.922,9055.141,0x82,0x00,True,0.79,-3.16,-38.99,0,38.39
19:37:58.912,19:37:58.912,9065.131,0x82,0x00,True,0.76,-3.19,-38.99,0,38.53
19:38:08.912,19:38:08.912,9075.131,0x82,0x00,True,0.81,-3.16,-38.99,0,38.41
19:38:18.903,19:38:18.903,9085.122,0x82,0x00,True,0.83,-3.19,-38.99,0,38.4
19:38:28.903,19:38:28.903,9095.122,0x82,0x00,True,0.8,-3.18,-38.99,0,38.47
19:38:38.898,19:38:38.898,9105.117,0x82,0x00,True,0.84,-3.19,-38.99,0,38.36
19:38:48.883,19:38:48.883,9115.102,0x82,0x00,True,0.82,-3.14,-38.99,0,38.44
19:38:58.873,19:38:58.873,9125.092,0x82,0x00,True,0.8,-3.16,-38.99,0,38.32
19:39:08.872,19:39:08.872,9135.091,0x82,0x00,True,0.77,-3.2,-38.99,0,38.39
19:39:18.863,19:39:18.863,9145.082,0x82,0x00,True,0.79,-3.15,-38.99,0,38.28
19:39:28.863,19:39:28.863,9155.082,0x82,0x00,True,0.77,-3.19,-38.99,0,38.24
19:39:38.853,19:39:38.853,9165.072,0x82,0x00,True,0.75,-3.18,-38.99,0,38.33
19:39:48.843,19:39:48.843,9175.062,0x82,0x00,True,0.84,-3.15,-38.99,0,38.34
19:39:58.843,19:39:58.843,9185.062,0x82,0x00,True,0.81,-3.18,-38.99,0,38.26
19:40:08.832,19:40:08.832,9195.051,0x82,0x00,True,0.79,-3.2,-38.99,0,38.26
19:40:18.832,19:40:18.832,9205.051,0x82,0x00,True,0.81,-3.17,-38.99,0,38.26
19:40:28.833,19:40:28.833,9215.052,0x82,0x00,True,0.78,-3.19,-38.99,0,38.26
19:40:38.822,19:40:38.822,9225.041,0x82,0x00,True,0.77,-3.15,-38.99,0,38.26
19:40:48.818,19:40:48.818,9235.037,0x82,0x00,True,0.8,-3.18,-38.99,0,38.28
19:40:58.818,19:40:58.818,9245.037,0x82,0x00,True,0.77,-3.15,-38.99,0,38.26
19:41:08.803,19:41:08.803,9255.022,0x82,0x00,True,0.83,-3.16,-38.99,0,38.23
19:41:18.803,19:41:18.803,9265.022,0x82,0x00,True,0.8,-3.14,-39.0,0,38.27
19:41:28.793,19:41:28.793,9275.012,0x82,0x00,True,0.8,-3.18,-38.99,0,38.22
19:41:38.782,19:41:38.782,9285.001,0x82,0x00,True,0.79,-3.16,-38.99,0,38.26
19:41:48.782,19:41:48.782,9295.001,0x82,0x00,True,0.8,-3.17,-38.99,0,38.29
19:41:58.782,19:41:58.782,9305.001,0x82,0x00,True,0.78,-3.19,-38.99,0,38.33
19:42:08.773,19:42:08.773,9314.992,0x82,0x00,True,0.79,-3.18,-38.99,0,38.31
19:42:18.763,19:42:18.763,9324.982,0x82,0x00,True,0.8,-3.15,-38.99,0,38.25
19:42:28.763,19:42:28.763,9334.982,0x82,0x00,True,0.79,-3.2,-38.99,0,38.19
19:42:38.752,19:42:38.752,9344.971,0x82,0x00,True,0.77,-3.2,-38.99,0,38.29
19:42:48.753,19:42:48.753,9354.972,0x82,0x00,True,0.82,-3.18,-38.99,0,38.2
19:42:58.753,19:42:58.753,9364.972,0x82,0x00,True,0.81,-3.2,-38.99,0,38.23
19:43:08.742,19:43:08.742,9374.961,0x82,0x00,True,0.75,-3.12,-38.99,0,38.25
19:43:18.738,19:43:18.738,9384.957,0x82,0x00,True,0.78,-3.18,-38.99,0,38.21
19:43:28.737,19:43:28.737,9394.956,0x82,0x00,True,0.79,-3.24,-38.99,0,38.26
19:43:38.723,19:43:38.723,9404.942,0x82,0x00,True,0.77,-3.18,-38.99,0,38.23
19:43:48.723,19:43:48.723,9414.942,0x82,0x00,True,0.8,-3.2,-38.99,0,38.37
19:43:58.713,19:43:58.713,9424.932,0x82,0x00,True,0.79,-3.2,-38.99,0,38.32
19:44:08.713,19:44:08.713,9434.932,0x82,0x00,True,0.8,-3.18,-38.99,0,38.35
19:44:18.702,19:44:18.702,9444.921,0x82,0x00,True,0.8,-3.17,-38.99,0,38.33
19:44:28.702,19:44:28.702,9454.921,0x82,0x00,True,0.85,-3.17,-38.99,0,38.4
19:44:38.693,19:44:38.693,9464.912,0x82,0x00,True,0.81,-3.2,-38.99,0,38.43
19:44:48.693,19:44:48.693,9474.912,0x82,0x00,True,0.82,-3.2,-38.99,0,38.42
19:44:58.683,19:44:58.683,9484.902,0x82,0x00,True,0.8,-3.19,-38.99,0,38.47
19:45:08.673,19:45:08.673,9494.892,0x82,0x00,True,0.8,-3.2,-38.99,0,38.47
19:45:18.673,19:45:18.673,9504.892,0x82,0x00,True,0.79,-3.17,-38.99,0,38.54
19:45:28.672,19:45:28.672,9514.891,0x82,0x00,True,0.8,-3.2,-38.99,0,38.43
19:45:38.673,19:45:38.673,9524.892,0x82,0x00,True,0.79,-3.15,-38.99,0,38.47
19:45:48.658,19:45:48.658,9534.877,0x82,0x00,True,0.8,-3.19,-38.99,0,38.45
19:45:58.657,19:45:58.657,9544.876,0x82,0x00,True,0.77,-3.2,-38.99,0,38.54
19:46:08.658,19:46:08.658,9554.877,0x82,0x00,True,0.79,-3.22,-38.99,0,38.58
19:46:18.643,19:46:18.643,9564.862,0x82,0x00,True,0.8,-3.18,-38.99,0,38.55
19:46:28.643,19:46:28.643,9574.862,0x82,0x00,True,0.78,-3.17,-38.99,0,38.51
19:46:38.633,19:46:38.633,9584.852,0x82,0x00,True,0.78,-3.22,-38.99,0,38.52
19:46:48.633,19:46:48.633,9594.852,0x82,0x00,True,0.81,-3.21,-38.99,0,38.55
19:46:58.623,19:46:58.623,9604.842,0x82,0x00,True,0.79,-3.24,-38.99,0,38.51
19:47:08.623,19:47:08.623,9614.842,0x82,0x00,True,0.77,-3.18,-38.99,0,38.57
19:47:18.613,19:47:18.613,9624.832,0x82,0x00,True,0.82,-3.2,-38.99,0,38.62
19:47:28.613,19:47:28.613,9634.832,0x82,0x00,True,0.77,-3.16,-38.99,0,38.5
19:47:38.604,19:47:38.604,9644.823,0x82,0x00,True,0.79,-3.18,-38.99,0,38.41
19:47:48.603,19:47:48.603,9654.822,0x82,0x00,True,0.79,-3.16,-38.99,0,38.55
19:47:58.603,19:47:58.603,9664.822,0x82,0x00,True,0.79,-3.2,-38.99,0,38.6
19:48:08.593,19:48:08.593,9674.812,0x82,0x00,True,0.79,-3.2,-38.99,0,38.45
19:48:18.593,19:48:18.593,9684.812,0x82,0x00,True,0.81,-3.21,-38.99,0,38.51
19:48:28.593,19:48:28.593,9694.812,0x82,0x00,True,0.81,-3.17,-38.99,0,38.51
19:48:38.583,19:48:38.583,9704.802,0x82,0x00,True,0.82,-3.18,-38.99,0,38.46
19:48:48.577,19:48:48.577,9714.796,0x82,0x00,True,0.81,-3.16,-38.99,0,38.38
19:48:58.578,19:48:58.578,9724.797,0x82,0x00,True,0.78,-3.14,-38.99,0,38.35
19:49:08.564,19:49:08.564,9734.783,0x82,0x00,True,0.79,-3.16,-38.99,0,38.36
19:49:18.563,19:49:18.563,9744.782,0x82,0x00,True,0.82,-3.19,-38.99,0,38.42
19:49:28.553,19:49:28.553,9754.772,0x82,0x00,True,0.78,-3.19,-38.99,0,38.32
19:49:38.553,19:49:38.553,9764.772,0x82,0x00,True,0.8,-3.16,-38.99,0,38.27
19:49:48.543,19:49:48.543,9774.762,0x82,0x00,True,0.81,-3.17,-38.99,0,38.29
19:49:58.543,19:49:58.543,9784.762,0x82,0x00,True,0.77,-3.17,-38.99,0,38.28
19:50:08.532,19:50:08.532,9794.751,0x82,0x00,True,0.79,-3.12,-38.99,0,38.17
19:50:18.532,19:50:18.532,9804.751,0x82,0x00,True,0.76,-3.13,-38.99,0,38.13
19:50:28.533,19:50:28.533,9814.752,0x82,0x00,True,0.77,-3.22,-38.99,0,38.21
19:50:38.523,19:50:38.523,9824.742,0x82,0x00,True,0.78,-3.17,-38.99,0,38.21
19:50:48.513,19:50:48.513,9834.732,0x82,0x00,True,0.83,-3.2,-38.99,0,38.19
19:50:58.513,19:50:58.513,9844.732,0x82,0x00,True,0.75,-3.19,-38.99,0,38.2
19:51:08.513,19:51:08.513,9854.732,0x82,0x00,True,0.79,-3.18,-38.99,0,38.19
19:51:18.513,19:51:18.513,9864.732,0x82,0x00,True,0.79,-3.17,-38.99,0,38.2
19:51:28.503,19:51:28.503,9874.722,0x82,0x00,True,0.79,-3.16,-38.99,0,38.18
19:51:38.498,19:51:38.498,9884.717,0x82,0x00,True,0.79,-3.15,-38.99,0,38.2
19:51:48.498,19:51:48.498,9894.717,0x82,0x00,True,0.8,-3.19,-38.99,0,38.2
19:51:58.483,19:51:58.483,9904.702,0x82,0x00,True,0.81,-3.17,-38.99,0,38.22
19:52:08.483,19:52:08.483,9914.702,0x82,0x00,True,0.79,-3.17,-38.99,0,38.26
19:52:18.473,19:52:18.473,9924.692,0x82,0x00,True,0.81,-3.14,-38.98,0,38.38
19:52:28.473,19:52:28.473,9934.692,0x82,0x00,True,0.79,-3.17,-38.98,0,38.39
19:52:38.473,19:52:38.473,9944.692,0x82,0x00,True,0.78,-3.19,-38.98,0,38.42
19:52:48.463,19:52:48.463,9954.682,0x82,0x00,True,0.8,-3.18,-38.98,0,38.36
19:52:58.463,19:52:58.463,9964.682,0x82,0x00,True,0.8,-3.19,-38.98,0,38.44
19:53:08.452,19:53:08.452,9974.671,0x82,0x00,True,0.77,-3.16,-38.98,0,38.48
19:53:18.453,19:53:18.453,9984.672,0x82,0x00,True,0.76,-3.17,-38.98,0,38.33
19:53:28.443,19:53:28.443,9994.662,0x82,0x00,True,0.78,-3.15,-38.98,0,38.45
19:53:38.443,19:53:38.443,10004.662,0x82,0x00,True,0.8,-3.18,-38.98,0,38.34
19:53:48.433,19:53:48.433,10014.652,0x82,0x00,True,0.81,-3.22,-38.98,0,38.39
19:53:58.433,19:53:58.433,10024.652,0x82,0x00,True,0.74,-3.2,-38.98,0,38.41
19:54:08.433,19:54:08.433,10034.652,0x82,0x00,True,0.81,-3.17,-38.98,0,38.42
19:54:18.433,19:54:18.433,10044.652,0x82,0x00,True,0.81,-3.18,-38.98,0,38.37
19:54:28.423,19:54:28.423,10054.642,0x82,0x00,True,0.8,-3.21,-38.98,0,38.29
19:54:38.418,19:54:38.418,10064.637,0x82,0x00,True,0.81,-3.15,-38.98,0,38.46
19:54:48.417,19:54:48.417,10074.636,0x82,0x00,True,0.84,-3.14,-38.98,0,38.33
19:54:58.404,19:54:58.404,10084.623,0x82,0x00,True,0.8,-3.15,-38.98,0,38.38
19:55:08.403,19:55:08.403,10094.622,0x82,0x00,True,0.8,-3.18,-38.98,0,38.36
19:55:18.393,19:55:18.393,10104.612,0x82,0x00,True,0.79,-3.15,-38.98,0,38.33
19:55:28.393,19:55:28.393,10114.612,0x82,0x00,True,0.82,-3.18,-38.98,0,38.31
19:55:38.393,19:55:38.393,10124.612,0x82,0x00,True,0.81,-3.17,-38.98,0,38.32
19:55:48.383,19:55:48.383,10134.602,0x82,0x00,True,0.79,-3.19,-38.98,0,38.3
19:55:58.383,19:55:58.383,10144.602,0x82,0x00,True,0.79,-3.18,-38.98,0,38.28
19:56:08.372,19:56:08.372,10154.591,0x82,0x00,True,0.79,-3.15,-38.98,0,38.19
19:56:18.373,19:56:18.373,10164.592,0x82,0x00,True,0.79,-3.21,-38.98,0,38.3
19:56:28.372,19:56:28.372,10174.591,0x82,0x00,True,0.82,-3.2,-38.98,0,38.3
19:56:38.363,19:56:38.363,10184.582,0x82,0x00,True,0.77,-3.16,-38.98,0,38.33
19:56:48.363,19:56:48.363,10194.582,0x82,0x00,True,0.77,-3.13,-38.98,0,38.26
19:56:58.353,19:56:58.353,10204.572,0x82,0x00,True,0.78,-3.17,-38.98,0,38.34
19:57:08.352,19:57:08.352,10214.571,0x82,0x00,True,0.82,-3.16,-38.98,0,38.22
19:57:18.353,19:57:18.353,10224.572,0x82,0x00,True,0.81,-3.13,-38.98,0,38.23
19:57:28.353,19:57:28.353,10234.572,0x82,0x00,True,0.8,-3.19,-38.98,0,38.27
19:57:38.343,19:57:38.343,10244.562,0x82,0x00,True,0.79,-3.16,-38.98,0,38.36
19:57:48.337,19:57:48.337,10254.556,0x82,0x00,True,0.8,-3.16,-38.98,0,38.35
19:57:58.358,19:57:58.358,10264.577,0x82,0x00,True,0.8,-3.16,-38.98,0,38.26
19:58:08.322,19:58:08.322,10274.541,0x82,0x00,True,0.79,-3.18,-38.98,0,38.3
19:58:18.322,19:58:18.322,10284.541,0x82,0x00,True,0.77,-3.1,-38.98,0,38.28
19:58:28.312,19:58:28.312,10294.531,0x82,0x00,True,0.82,-3.14,-38.98,0,38.26
19:58:38.313,19:58:38.313,10304.532,0x82,0x00,True,0.82,-3.17,-38.98,0,38.25
19:58:48.302,19:58:48.302,10314.521,0x82,0x00,True,0.79,-3.14,-38.98,0,38.25
19:58:58.312,19:58:58.312,10324.531,0x82,0x00,True,0.8,-3.16,-38.98,0,38.24
19:59:08.292,19:59:08.292,10334.511,0x82,0x00,True,0.79,-3.15,-38.98,0,38.23
19:59:18.292,19:59:18.292,10344.511,0x82,0x00,True,0.78,-3.16,-38.98,0,38.22
19:59:28.282,19:59:28.282,10354.501,0x82,0x00,True,0.78,-3.18,-38.98,0,38.27
19:59:38.292,19:59:38.292,10364.511,0x82,0x00,True,0.79,-3.14,-38.98,0,38.19
19:59:48.273,19:59:48.273,10374.492,0x82,0x00,True,0.79,-3.13,-38.98,0,38.2
19:59:58.273,19:59:58.273,10384.492,0x82,0x00,True,0.8,-3.18,-38.98,0,38.17
20:00:08.273,20:00:08.273,10394.492,0x82,0x00,True,0.82,-3.17,-38.98,0,38.3
20:00:18.273,20:00:18.273,10404.492,0x82,0x00,True,0.86,-3.16,-38.98,0,38.23
20:00:28.257,20:00:28.257,10414.476,0x82,0x00,True,0.79,-3.21,-38.98,0,38.14
20:00:38.257,20:00:38.257,10424.476,0x82,0x00,True,0.81,-3.23,-38.98,0,38.17
20:00:48.257,20:00:48.257,10434.476,0x82,0x00,True,0.79,-3.19,-38.98,0,38.17
20:00:58.242,20:00:58.242,10444.461,0x82,0x00,True,0.78,-3.18,-38.98,0,38.12
20:01:08.241,20:01:08.241,10454.46,0x82,0x00,True,0.78,-3.17,-38.98,0,38.16
20:01:18.233,20:01:18.233,10464.452,0x82,0x00,True,0.79,-3.2,-38.98,0,38.14
20:01:28.233,20:01:28.233,10474.452,0x82,0x00,True,0.83,-3.2,-38.98,0,38.09
20:01:38.232,20:01:38.232,10484.451,0x82,0x00,True,0.77,-3.21,-38.98,0,38.09
20:01:48.222,20:01:48.222,10494.441,0x82,0x00,True,0.79,-3.2,-38.98,0,38.09
20:01:58.222,20:01:58.222,10504.441,0x82,0x00,True,0.75,-3.15,-38.98,0,38.12
20:02:08.212,20:02:08.212,10514.431,0x82,0x00,True,0.78,-3.21,-38.98,0,38.17
20:02:18.212,20:02:18.212,10524.431,0x82,0x00,True,0.82,-3.14,-38.98,0,38.08
20:02:28.202,20:02:28.202,10534.421,0x82,0x00,True,0.81,-3.14,-38.98,0,38.13
20:02:38.220,20:02:38.220,10544.439,0x82,0x00,True,0.79,-3.16,-38.98,0,38.16
20:02:48.192,20:02:48.192,10554.411,0x82,0x00,True,0.83,-3.22,-38.98,0,38.1
20:02:58.193,20:02:58.193,10564.412,0x82,0x00,True,0.8,-3.15,-38.98,0,38.13
20:03:08.193,20:03:08.193,10574.412,0x82,0x00,True,0.79,-3.19,-38.98,0,38.2
20:03:18.193,20:03:18.193,10584.412,0x82,0x00,True,0.72,-3.21,-38.98,0,38.12
20:03:28.183,20:03:28.183,10594.402,0x82,0x00,True,0.79,-3.2,-38.98,0,38.14
20:03:38.177,20:03:38.177,10604.396,0x82,0x00,True,0.84,-3.18,-38.98,0,38.14
20:03:48.177,20:03:48.177,10614.396,0x82,0x00,True,0.76,-3.19,-38.98,0,38.13
20:03:58.162,20:03:58.162,10624.381,0x82,0x00,True,0.79,-3.19,-38.98,0,38.08
20:04:08.162,20:04:08.162,10634.381,0x82,0x00,True,0.74,-3.14,-38.98,0,38.04
20:04:18.162,20:04:18.162,10644.381,0x82,0x00,True,0.82,-3.16,-38.98,0,38.09
20:04:28.162,20:04:28.162,10654.381,0x82,0x00,True,0.8,-3.08,-38.98,0,38.11
20:04:38.162,20:04:38.162,10664.381,0x82,0x00,True,0.71,-3.14,-38.98,0,38.08
20:04:48.143,20:04:48.143,10674.362,0x82,0x00,True,0.8,-3.15,-38.98,0,38.15
20:04:58.143,20:04:58.143,10684.362,0x82,0x00,True,0.79,-3.18,-38.98,0,38.14
20:05:08.142,20:05:08.142,10694.361,0x82,0x00,True,0.75,-3.17,-38.98,0,38.11
20:05:18.132,20:05:18.132,10704.351,0x82,0x00,True,0.83,-3.21,-38.98,0,38.09
20:05:28.132,20:05:28.132,10714.351,0x82,0x00,True,0.78,-3.13,-38.98,0,38.12
20:05:38.122,20:05:38.122,10724.341,0x82,0x00,True,0.74,-3.18,-38.98,0,38.1
20:05:48.122,20:05:48.122,10734.341,0x82,0x00,True,0.82,-3.17,-38.98,0,38.11
20:05:58.122,20:05:58.122,10744.341,0x82,0x00,True,0.78,-3.16,-38.98,0,38.14
20:06:08.112,20:06:08.112,10754.331,0x82,0x00,True,0.84,-3.15,-38.98,0,38.12
20:06:18.113,20:06:18.113,10764.332,0x82,0x00,True,0.78,-3.12,-38.98,0,38.11
20:06:28.132,20:06:28.132,10774.351,0x82,0x00,True,0.8,-3.18,-38.98,0,38.19
20:06:38.122,20:06:38.122,10784.341,0x82,0x00,True,0.75,-3.22,-38.98,0,38.17
20:06:48.097,20:06:48.097,10794.316,0x82,0x00,True,0.81,-3.14,-38.98,0,38.17
20:06:58.098,20:06:58.098,10804.317,0x82,0x00,True,0.76,-3.22,-38.98,0,38.23
20:07:08.097,20:07:08.097,10814.316,0x82,0x00,True,0.78,-3.22,-38.98,0,38.2
20:07:18.082,20:07:18.082,10824.301,0x82,0x00,True,0.82,-3.18,-38.98,0,38.23
20:07:28.082,20:07:28.082,10834.301,0x82,0x00,True,0.85,-3.15,-38.98,0,38.3
20:07:38.072,20:07:38.072,10844.291,0x82,0x00,True,0.78,-3.12,-38.98,0,38.2
20:07:48.072,20:07:48.072,10854.291,0x82,0x00,True,0.77,-3.14,-38.98,0,38.22
20:07:58.062,20:07:58.062,10864.281,0x82,0x00,True,0.84,-3.16,-38.98,0,38.2
20:08:08.063,20:08:08.063,10874.282,0x82,0x00,True,0.82,-3.17,-38.98,0,38.2
20:08:18.053,20:08:18.053,10884.272,0x82,0x00,True,0.85,-3.18,-38.98,0,38.17
20:08:28.052,20:08:28.052,10894.271,0x82,0x00,True,0.79,-3.15,-38.98,0,38.21
20:08:38.052,20:08:38.052,10904.271,0x82,0x00,True,0.82,-3.18,-38.98,0,38.21
20:08:48.042,20:08:48.042,10914.261,0x82,0x00,True,0.79,-3.13,-38.98,0,38.12
20:08:58.042,20:08:58.042,10924.261,0x82,0x00,True,0.78,-3.2,-38.98,0,38.11
20:09:08.032,20:09:08.032,10934.251,0x82,0x00,True,0.76,-3.12,-38.98,0,38.17
20:09:18.032,20:09:18.032,10944.251,0x82,0x00,True,0.8,-3.08,-38.98,0,38.2
20:09:28.032,20:09:28.032,10954.251,0x82,0x00,True,0.81,-3.14,-38.98,0,38.17
20:09:38.032,20:09:38.032,10964.251,0x82,0x00,True,0.83,-3.16,-38.98,0,38.23
20:09:48.032,20:09:48.032,10974.251,0x82,0x00,True,0.76,-3.17,-38.98,0,38.19
20:09:58.032,20:09:58.032,10984.251,0x82,0x00,True,0.87,-3.14,-38.98,0,38.14
20:10:08.017,20:10:08.017,10994.236,0x82,0x00,True,0.81,-3.17,-38.98,0,38.15
20:10:18.017,20:10:18.017,11004.236,0x82,0x00,True,0.76,-3.17,-38.98,0,38.2
20:10:28.002,20:10:28.002,11014.221,0x82,0x00,True,0.8,-3.2,-38.98,0,38.14
20:10:38.022,20:10:38.022,11024.241,0x82,0x00,True,0.79,-3.18,-38.98,0,38.15
20:10:48.002,20:10:48.002,11034.221,0x82,0x00,True,0.8,-3.19,-38.98,0,38.17
